Produktnavn,Produkt ID,Variantnavn,Variant ID,SKU,Option1,Option2,Option3,Status,Pris
iPhone 14 Pro Max reparation,9267920699657,Alm. beskyttelsesglas,48365961314569,iphone-14-pro-max-reparation-10598,Alm. beskyttelsesglas,,,continue,199.00
iPhone 14 Pro Max reparation,9267920699657,Fullframe beskyttelsesglas,48365961347337,iphone-14-pro-max-reparation-10599,Fullframe beskyttelsesglas,,,continue,249.00
iPhone 14 Pro Max reparation,9267920699657,Diagnose,48365961380105,iphone-14-pro-max-reparation-10600,Diagnose,,,continue,99.00
iPhone 14 Pro reparation,9268026671369,Udskiftning af display (Premium),48366410727689,iphone-14-pro-reparation-12365,Udskiftning af display (Premium),,,continue,2499.00
iPhone 14 Pro reparation,9268026671369,Batteri,48366410760457,iphone-14-pro-reparation-12366,Batteri,,,continue,999.00
iPhone 14 Pro reparation,9268026671369,Udskiftning af bagkamera (ikke glas),48366410793225,iphone-14-pro-reparation-12367,Udskiftning af bagkamera (ikke glas),,,continue,2699.00
iPhone 14 Pro reparation,9268026671369,Udskiftning af bagcover (Premium),48366410825993,iphone-14-pro-reparation-12368,Udskiftning af bagcover (Premium),,,continue,1599.00
iPhone 14 Pro reparation,9268026671369,Diagnose,48366410858761,iphone-14-pro-reparation-12369,Diagnose,,,continue,99.00
iPhone 14 Pro reparation,9268026671369,Beskyttelsesglas,48366410891529,iphone-14-pro-reparation-12370,Beskyttelsesglas,,,continue,149.00
iPhone 14 reparation,9267919880457,Udskiftning af display (Premium),48365954466057,iphone-14-reparation-10580,Udskiftning af display (Premium),,,continue,1999.00
iPhone 14 reparation,9267919880457,Udskiftning af batteri (Premium),48365954498825,iphone-14-reparation-10581,Udskiftning af batteri (Premium),,,continue,849.00
iPhone 14 reparation,9267919880457,Udskiftning af bagkamera (Ikke glas),48365954531593,iphone-14-reparation-10582,Udskiftning af bagkamera (Ikke glas),,,continue,1499.00
iPhone 14 reparation,9267919880457,Udskiftning af bagcover (Premium),48365954564361,iphone-14-reparation-10583,Udskiftning af bagcover (Premium),,,continue,1499.00
iPhone 14 reparation,9267919880457,Alm. beskyttelsesglas,48365954597129,iphone-14-reparation-10584,Alm. beskyttelsesglas,,,continue,199.00
iPhone 14 reparation,9267919880457,Fullframe beskyttelsesglas,48365954629897,iphone-14-reparation-10585,Fullframe beskyttelsesglas,,,continue,249.00
iPhone 14 reparation,9267919880457,Diagnose,48365954662665,iphone-14-reparation-10586,Diagnose,,,continue,99.00
iPhone 15 Plus reparation,9267918733577,Udskiftning af skærm (Premium),48365947191561,iphone-15-plus-reparation-10559,Udskiftning af skærm (Premium),,,continue,2799.00
iPhone 15 Plus reparation,9267918733577,Udskiftning af batteri (Premium),48365947224329,iphone-15-plus-reparation-10560,Udskiftning af batteri (Premium),,,continue,1199.00
iPhone 15 Plus reparation,9267918733577,Udskiftning af bagcover,48365947257097,iphone-15-plus-reparation-10561,Udskiftning af bagcover,,,continue,1699.00
iPhone 15 Plus reparation,9267918733577,Udskiftning af bagkamera (ikke glas),48365947289865,iphone-15-plus-reparation-10562,Udskiftning af bagkamera (ikke glas),,,continue,1599.00
iPhone 15 Plus reparation,9267918733577,Alm. beskyttelsesglas,48365947322633,iphone-15-plus-reparation-10563,Alm. beskyttelsesglas,,,continue,199.00
iPhone 15 Plus reparation,9267918733577,Fullframe beskyttelsesglas,48365947355401,iphone-15-plus-reparation-10564,Fullframe beskyttelsesglas,,,continue,249.00
iPhone 15 Plus reparation,9267918733577,Diagnose,48365947388169,iphone-15-plus-reparation-10565,Diagnose,,,continue,99.00
iPhone 15 Pro Max reparation,9267919552777,Udskiftning af skærm (Premium),48365952041225,iphone-15-pro-max-reparation-10573,Udskiftning af skærm (Premium),,,continue,3199.00
iPhone 15 Pro Max reparation,9267919552777,Udskiftning af batteri (Premium),48365952073993,iphone-15-pro-max-reparation-10574,Udskiftning af batteri (Premium),,,continue,999.00
iPhone 15 Pro Max reparation,9267919552777,Udskiftning af bagcover,48365952106761,iphone-15-pro-max-reparation-10575,Udskiftning af bagcover,,,continue,1799.00
iPhone 15 Pro Max reparation,9267919552777,Udskiftning af bagkamera (ikke glas),48365952139529,iphone-15-pro-max-reparation-10576,Udskiftning af bagkamera (ikke glas),,,continue,1799.00
iPhone 15 Pro Max reparation,9267919552777,Alm. beskyttelsesglas,48365952172297,iphone-15-pro-max-reparation-10577,Alm. beskyttelsesglas,,,continue,199.00
iPhone 15 Pro Max reparation,9267919552777,Fullframe beskyttelsesglas,48365952205065,iphone-15-pro-max-reparation-10578,Fullframe beskyttelsesglas,,,continue,249.00
iPhone 15 Pro Max reparation,9267919552777,Diagnose,48365952237833,iphone-15-pro-max-reparation-10579,Diagnose,,,continue,99.00
iPhone 15 Pro reparation,9267919225097,Udskiftning af skærm (Premium),48365950632201,iphone-15-pro-reparation-10566,Udskiftning af skærm (Premium),,,continue,3199.00
iPhone 15 Pro reparation,9267919225097,Udskiftning af batteri (Premium),48365950664969,iphone-15-pro-reparation-10567,Udskiftning af batteri (Premium),,,continue,1199.00
iPhone 15 Pro reparation,9267919225097,Udskiftning af bagcover,48365950697737,iphone-15-pro-reparation-10568,Udskiftning af bagcover,,,continue,1699.00
iPhone 15 Pro reparation,9267919225097,Udskiftning af bagkamera (ikke glas),48365950730505,iphone-15-pro-reparation-10569,Udskiftning af bagkamera (ikke glas),,,continue,1799.00
iPhone 15 Pro reparation,9267919225097,Alm. beskyttelsesglas,48365950763273,iphone-15-pro-reparation-10570,Alm. beskyttelsesglas,,,continue,199.00
iPhone 15 Pro reparation,9267919225097,Fullframe beskyttelsesglas,48365950796041,iphone-15-pro-reparation-10571,Fullframe beskyttelsesglas,,,continue,249.00
iPhone 15 Pro reparation,9267919225097,Diagnose,48365950828809,iphone-15-pro-reparation-10572,Diagnose,,,continue,99.00
iPhone 15 reparation,9267918307593,Udskiftning af display (Premium),48365945159945,iphone-15-reparation-10552,Udskiftning af display (Premium),,,continue,2799.00
iPhone 15 reparation,9267918307593,Udskiftning af batteri (Premium),48365945192713,iphone-15-reparation-10553,Udskiftning af batteri (Premium),,,continue,1199.00
iPhone 15 reparation,9267918307593,Udskiftning af bagkamera (ikke glas),48365945258249,iphone-15-reparation-10554,Udskiftning af bagkamera (ikke glas),,,continue,1599.00
iPhone 15 reparation,9267918307593,Udskiftning af bagcover,48365945291017,iphone-15-reparation-10555,Udskiftning af bagcover,,,continue,1699.00
iPhone 15 reparation,9267918307593,Alm. beskyttelsesglas,48365945323785,iphone-15-reparation-10556,Alm. beskyttelsesglas,,,continue,199.00
iPhone 15 reparation,9267918307593,Fullframe beskyttelsesglas,48365945356553,iphone-15-reparation-10557,Fullframe beskyttelsesglas,,,continue,249.00
iPhone 15 reparation,9267918307593,Diagnose,48365945389321,iphone-15-reparation-10558,Diagnose,,,continue,99.00
iPhone 16 Plus reparation,9278342299913,Diagnose,48406364291337,iphone-15-plus-reparation-10565,Diagnose,,,continue,99.00
iPhone 16 Pro Max reparation,9278274470153,Diagnose,48406137864457,iphone-15-pro-max-reparation-10579,Diagnose,,,continue,99.00
iPhone 16 Pro reparation,9278341447945,Diagnose,48406361473289,iphone-15-pro-reparation-10572,Diagnose,,,continue,99.00
iPhone 16 reparation,9278341841161,Diagnose,48406362882313,iphone-15-reparation-10558,Diagnose,,,continue,99.00
iPhone 6 Plus reparation,9268025983241,Udskiftning af display (Premium),48366409023753,iphone-6-plus-reparation-12348,Udskiftning af display (Premium),,,continue,449.00
iPhone 6 Plus reparation,9268025983241,Udskiftning af batteri (Premium),48366409056521,iphone-6-plus-reparation-12349,Udskiftning af batteri (Premium),,,continue,449.00
iPhone 6 Plus reparation,9268025983241,Alm. beskyttelsesglas,48366409089289,iphone-6-plus-reparation-12350,Alm. beskyttelsesglas,,,continue,199.00
iPhone 6 Plus reparation,9268025983241,Fullframe beskyttelsesglas,48366409122057,iphone-6-plus-reparation-12351,Fullframe beskyttelsesglas,,,continue,249.00
iPhone 6 Plus reparation,9268025983241,Håndteringsgebyr (inkl. gratis fejlfinding),48366409154825,iphone-6-plus-reparation-12352,Håndteringsgebyr (inkl. gratis fejlfinding),,,continue,99.00
iPhone 6 reparation,9268026179849,Udskiftning af display (Premium),48366409449737,iphone-6-reparation-12353,Udskiftning af display (Premium),,,continue,399.00
iPhone 6 reparation,9268026179849,Udskiftning af batteri (Premium),48366409482505,iphone-6-reparation-12354,Udskiftning af batteri (Premium),,,continue,449.00
iPhone 6 reparation,9268026179849,Alm. beskyttelsesglas,48366409515273,iphone-6-reparation-12355,Alm. beskyttelsesglas,,,continue,199.00
iPhone 6 reparation,9268026179849,Fullframe beskyttelsesglas,48366409548041,iphone-6-reparation-12356,Fullframe beskyttelsesglas,,,continue,249.00
iPhone 6 reparation,9268026179849,Håndteringsgebyr (inkl. gratis fejlfinding),48366409580809,iphone-6-reparation-12357,Håndteringsgebyr (inkl. gratis fejlfinding),,,continue,99.00
iPhone 6S Plus reparation,9268025458953,Udskiftning af display (Premium),48366407942409,iphone-6s-plus-reparation-12336,Udskiftning af display (Premium),,,continue,549.00
iPhone 6S Plus reparation,9268025458953,Udskiftning af batteri (Premium),48366407975177,iphone-6s-plus-reparation-12337,Udskiftning af batteri (Premium),,,continue,449.00
iPhone 6S Plus reparation,9268025458953,Udskiftning af bagkamera (ikke glas),48366408007945,iphone-6s-plus-reparation-12338,Udskiftning af bagkamera (ikke glas),,,continue,449.00
iPhone 6S Plus reparation,9268025458953,Alm. beskyttelsesglas,48366408040713,iphone-6s-plus-reparation-12339,Alm. beskyttelsesglas,,,continue,199.00
iPhone 6S Plus reparation,9268025458953,Fullframe beskyttelsesglas,48366408073481,iphone-6s-plus-reparation-12340,Fullframe beskyttelsesglas,,,continue,249.00
iPhone 6S Plus reparation,9268025458953,Diagnose,48366408106249,iphone-6s-plus-reparation-12341,Diagnose,,,continue,99.00
iPhone 6S reparation,9268025819401,Udskiftning af display (Premium),48366408630537,iphone-6s-reparation-12342,Udskiftning af display (Premium),,,continue,499.00
iPhone 6S reparation,9268025819401,Udskiftning af batteri (Premium),48366408663305,iphone-6s-reparation-12343,Udskiftning af batteri (Premium),,,continue,499.00
iPhone 6S reparation,9268025819401,Udskiftning af bagcover,48366408696073,iphone-6s-reparation-12344,Udskiftning af bagcover,,,continue,899.00
iPhone 6S reparation,9268025819401,Alm. beskyttelsesglas,48366408728841,iphone-6s-reparation-12345,Alm. beskyttelsesglas,,,continue,199.00
iPhone 6S reparation,9268025819401,Fullframe beskyttelsesglas,48366408761609,iphone-6s-reparation-12346,Fullframe beskyttelsesglas,,,continue,249.00
iPhone 6S reparation,9268025819401,Diagnose,48366408794377,iphone-6s-reparation-12347,Diagnose,,,continue,99.00
iPhone 7 Plus reparation,9268026376457,Udskiftning af display (Premium),48366410006793,iphone-7-plus-reparation-12358,Udskiftning af display (Premium),,,continue,649.00
iPhone 7 Plus reparation,9268026376457,Udskiftning af batteri (Premium),48366410039561,iphone-7-plus-reparation-12359,Udskiftning af batteri (Premium),,,continue,549.00
iPhone 7 Plus reparation,9268026376457,Udskiftning af bagcover (Premium),48366410072329,iphone-7-plus-reparation-12360,Udskiftning af bagcover (Premium),,,continue,1199.00
iPhone 7 Plus reparation,9268026376457,Udskiftning af bagkamera (Premium),48366410105097,iphone-7-plus-reparation-12361,Udskiftning af bagkamera (Premium),,,continue,849.00
iPhone 7 Plus reparation,9268026376457,Alm. beskyttelsesglas,48366410137865,iphone-7-plus-reparation-12362,Alm. beskyttelsesglas,,,continue,199.00
iPhone 7 Plus reparation,9268026376457,Fullframe beskyttelsesglas,48366410170633,iphone-7-plus-reparation-12363,Fullframe beskyttelsesglas,,,continue,249.00
iPhone 7 Plus reparation,9268026376457,Diagnose,48366410203401,iphone-7-plus-reparation-12364,Diagnose,,,continue,99.00
iPhone 7 reparation,9268025065737,Udskiftning af display (Premium),48366407221513,iphone-7-reparation-12329,Udskiftning af display (Premium),,,continue,649.00
iPhone 7 reparation,9268025065737,Udskiftning af batteri (Premium),48366407254281,iphone-7-reparation-12330,Udskiftning af batteri (Premium),,,continue,499.00
iPhone 7 reparation,9268025065737,Udskiftning af bagcover (Premium),48366407287049,iphone-7-reparation-12331,Udskiftning af bagcover (Premium),,,continue,999.00
iPhone 7 reparation,9268025065737,Udskiftning af bagkamera (ikke glas),48366407319817,iphone-7-reparation-12332,Udskiftning af bagkamera (ikke glas),,,continue,699.00
iPhone 7 reparation,9268025065737,Alm. beskyttelsesglas,48366407352585,iphone-7-reparation-12333,Alm. beskyttelsesglas,,,continue,199.00
iPhone 7 reparation,9268025065737,Fullframe beskyttelsesglas,48366407385353,iphone-7-reparation-12334,Fullframe beskyttelsesglas,,,continue,249.00
iPhone 7 reparation,9268025065737,Diagnose,48366407418121,iphone-7-reparation-12335,Diagnose,,,continue,99.00
iPhone 8 Plus reparation,9268024410377,Udskiftning af display (Premium),48366406041865,iphone-8-plus-reparation-12315,Udskiftning af display (Premium),,,continue,699.00
iPhone 8 Plus reparation,9268024410377,Udskiftning af batteri (Premium),48366406074633,iphone-8-plus-reparation-12316,Udskiftning af batteri (Premium),,,continue,599.00
iPhone 8 Plus reparation,9268024410377,Udskiftning af bagcover (Premium),48366406107401,iphone-8-plus-reparation-12317,Udskiftning af bagcover (Premium),,,continue,599.00
iPhone 8 Plus reparation,9268024410377,Udskiftning af bagkamera (ikke glas),48366406140169,iphone-8-plus-reparation-12318,Udskiftning af bagkamera (ikke glas),,,continue,899.00
iPhone 8 Plus reparation,9268024410377,Alm. beskyttelsesglas,48366406172937,iphone-8-plus-reparation-12319,Alm. beskyttelsesglas,,,continue,199.00
iPhone 8 Plus reparation,9268024410377,Fullframe beskyttelsesglas,48366406205705,iphone-8-plus-reparation-12320,Fullframe beskyttelsesglas,,,continue,249.00
iPhone 8 Plus reparation,9268024410377,Diagnose,48366406238473,iphone-8-plus-reparation-12321,Diagnose,,,continue,99.00
iPhone 8 reparation,9268024770825,Udskiftning af display (Premium),48366406631689,iphone-8-reparation-12322,Udskiftning af display (Premium),,,continue,599.00
iPhone 8 reparation,9268024770825,Udskiftning af batteri (Premium),48366406664457,iphone-8-reparation-12323,Udskiftning af batteri (Premium),,,continue,499.00
iPhone 8 reparation,9268024770825,Udskiftning af bagcover (Premium),48366406697225,iphone-8-reparation-12324,Udskiftning af bagcover (Premium),,,continue,899.00
iPhone 8 reparation,9268024770825,Udskiftning af bagkamera (ikke glas),48366406729993,iphone-8-reparation-12325,Udskiftning af bagkamera (ikke glas),,,continue,899.00
iPhone 8 reparation,9268024770825,Alm. beskyttelsesglas,48366406762761,iphone-8-reparation-12326,Alm. beskyttelsesglas,,,continue,199.00
iPhone 8 reparation,9268024770825,Fullframe beskyttelsesglas,48366406795529,iphone-8-reparation-12327,Fullframe beskyttelsesglas,,,continue,249.00
iPhone 8 reparation,9268024770825,Diagnose,48366406828297,iphone-8-reparation-12328,Diagnose,,,continue,99.00
iPhone SE 1 generation reparation,9267943538953,Udskiftning af batteri,48366119223561,iphone-se-1-generation-reparation-10916,Udskiftning af batteri,,,continue,499.00
iPhone SE 1 generation reparation,9267943538953,Alm. beskyttelsesglas,48366119256329,iphone-se-1-generation-reparation-10917,Alm. beskyttelsesglas,,,continue,199.00
iPhone SE 1 generation reparation,9267943538953,Fullframe beskyttelsesglas,48366119289097,iphone-se-1-generation-reparation-10918,Fullframe beskyttelsesglas,,,continue,249.00
iPhone SE 1 generation reparation,9267943538953,Diagnose,48366119321865,iphone-se-1-generation-reparation-10919,Diagnose,,,continue,99.00
iPhone SE 2020 reparation,9267943833865,Udskiftning af display (Premium),48366120009993,iphone-se-2-generation-reparation-10920,Udskiftning af display (Premium),,,continue,349.00
iPhone SE 2020 reparation,9267943833865,Udskiftning af batteri (Premium),48366120042761,iphone-se-2-generation-reparation-10921,Udskiftning af batteri (Premium),,,continue,499.00
iPhone SE 2020 reparation,9267943833865,Udskiftning af bagcover (Premium),48366120075529,iphone-se-2-generation-reparation-10922,Udskiftning af bagcover (Premium),,,continue,599.00
iPhone SE 2020 reparation,9267943833865,Udskiftning af bagkamera (ikke glas),48366120108297,iphone-se-2-generation-reparation-10923,Udskiftning af bagkamera (ikke glas),,,continue,999.00
iPhone SE 2020 reparation,9267943833865,Alm. beskyttelsesglas,48366120173833,iphone-se-2-generation-reparation-10924,Alm. beskyttelsesglas,,,continue,199.00
iPhone SE 2020 reparation,9267943833865,Fullframe beskyttelsesglas,48366120206601,iphone-se-2-generation-reparation-10925,Fullframe beskyttelsesglas,,,continue,249.00
iPhone SE 2020 reparation,9267943833865,Diagnose,48366120239369,iphone-se-2-generation-reparation-10926,Diagnose,,,continue,99.00
iPhone SE 2022 reparation,9267943080201,Udskiftning af display (Premium),48366116045065,iphone-se-2022-reparation-10910,Udskiftning af display (Premium),,,continue,649.00
iPhone SE 2022 reparation,9267943080201,Udskiftning af batteri (Premium),48366116077833,iphone-se-2022-reparation-10911,Udskiftning af batteri (Premium),,,continue,599.00
iPhone SE 2022 reparation,9267943080201,Udskiftning af bagcover (Premium),48366116110601,iphone-se-2022-reparation-10912,Udskiftning af bagcover (Premium),,,continue,899.00
